Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),heating,cooling,fans,humid
 09/26  18:00:00,14.3875,13.29845813,89.5,0.00919078,4.1,200,0.099661029,0,0.063675646,0
 09/26  19:00:00,14.4375,13.80155341,93.375,0.009697883,4.683333333,200,0.185059901,0,0.083713901,0
 09/26  20:00:00,14.5875,13.94884298,93.625,0.009801129,5.741666667,205.8333333,0.016766941,0,0.04560413,0
 09/26  21:00:00,14.95,14.28357415,93.375,0.010021579,4.975,204.1666667,0.113196664,0,0.068465441,0
 09/26  22:00:00,15.0375,14.40650521,93.625,0.010115399,4.391666667,200,0.098760545,0,0.065792524,0
 09/26  23:00:00,15.25,14.63643632,94,0.010295752,4.891666667,200,0,0,0.042857143,0
 09/26  24:00:00,15.275,14.62670039,93.375,0.010268543,4.516666667,217.5,0.077014997,0,0.059855381,0
 09/27  01:00:00,14.075,13.53088802,93.625,0.009548467,2.933333333,230,0.132503173,0,0.069686023,0
 09/27  02:00:00,13.4625,12.83669753,93.375,0.009098338,2.975,224.1666667,0.027655398,0,0.047443284,0
 09/27  03:00:00,13.1875,12.71704018,94.875,0.009078212,3.6,225.8333333,0.072986571,0,0.055003838,0
 09/27  04:00:00,12.625,12.22957382,95.375,0.008806297,3.308333333,230,0.101401485,0,0.059854746,0
 09/27  05:00:00,12.3375,11.83361469,94.375,0.008531266,3.1,224.1666667,0.344901771,0,0.10988749,0
 09/27  06:00:00,12.1125,11.58242798,94,0.008371279,3.975,225.8333333,0.142723905,0,0.067631052,0
 09/27  07:00:00,12.1875,11.57809599,93.375,0.008346296,3.433333333,224.1666667,0.17853131,0,0.076543879,0
 09/27  08:00:00,12.6125,11.89394341,92.375,0.00848326,2.891666667,220,0.140714982,0,0.07725874,0
 09/27  09:00:00,14.3,13.01802863,87.625,0.008964539,2.166666667,225.8333333,0.04265044,0,0.05344242,0
 09/27  10:00:00,15.95,14.105212,82.5,0.00941119,1.85,230,0,0,0.049150893,0
 09/27  11:00:00,17.15,14.59642334,76.625,0.009449707,3.266666667,235.8333333,0,0,0.053646429,0
 09/27  12:00:00,18.0375,14.54337604,69,0.009009459,4.391666667,245.8333333,0,0.155718283,0.081359839,0
 09/27  13:00:00,19.1125,14.17175995,58.5,0.008167504,5.825,261.6666667,0,0.232824084,0.104019206,0
 09/27  14:00:00,18.5375,13.89285308,60.25,0.008047293,6.991666667,275.8333333,0,0.204069028,0.099067627,0
 09/27  15:00:00,16.4,13.62774766,74,0.008631083,5.975,268.3333333,0,0.220020611,0.096004368,0
 09/27  16:00:00,16.5,13.86815998,75.625,0.008909181,4.808333333,260,0,0.058043584,0.064046158,0
 09/27  17:00:00,16.6,13.06156499,66.75,0.007972721,4.6,271.6666667,0,0.094688168,0.070638603,0
 09/27  18:00:00,15.4875,11.28612816,59.875,0.006631487,5.533333333,274.1666667,0,0.112201875,0.069975236,0
 09/27  19:00:00,13.9375,10.10906996,61.75,0.006126038,5.558333333,270,0,0,0.053646429,0
 09/27  20:00:00,12.05,9.357908744,70.875,0.006193037,3.933333333,258.3333333,0,0,0.048987049,0
 09/27  21:00:00,10.55,8.661395275,78.125,0.006193277,3.1,238.3333333,0,0,0.04375625,0
 09/27  22:00:00,9.5375,8.189028118,83.75,0.006193077,2.516666667,224.1666667,0.281487707,0,0.070252263,0
 09/27  23:00:00,9.5125,8.125415044,83.5,0.006168797,2.1,214.1666667,0.257251476,0,0.057954677,0
 09/27  24:00:00,9.075,7.921985333,85.75,0.006142085,1.75,204.1666667,0.224939748,0,0.047976277,0
 09/28  01:00:00,9.1375,8.173665654,88.625,0.006361818,2.141666667,217.5,0.415065717,0,0.091203293,0
 09/28  02:00:00,10.025,9.054907944,89,0.006783911,2.308333333,218.3333333,0.391748583,0,0.105243231,0
 09/28  03:00:00,9.5875,8.871231044,90.875,0.006755522,2.1,210,0.336395686,0,0.076566161,0
 09/28  04:00:00,9.2875,8.619360057,92,0.006677891,2.683333333,215.8333333,0.426476132,0,0.089010512,0
 09/28  05:00:00,9.525,8.904162645,92.625,0.006832165,2.808333333,214.1666667,0.446464528,0,0.092900218,0
 09/28  06:00:00,9.4125,8.945619568,94.25,0.006906831,1.666666667,204.1666667,0.658265469,0,0.145044076,0
 09/28  07:00:00,10.175,9.546875706,93.125,0.00716826,1.641666667,205.8333333,0.387418459,0,0.10776326,0
 09/28  08:00:00,12.0125,10.939085,88.875,0.007724673,2.391666667,215.8333333,0.225962698,0,0.084570398,0
 09/28  09:00:00,14.3,12.46479544,82,0.008285083,2.891666667,225.8333333,0.333326384,0,0.108501263,0
 09/28  10:00:00,16.0125,13.32939368,74.625,0.008444015,3.975,230,0.094999955,0,0.066856596,0
 09/28  11:00:00,16.625,13.21062024,68.25,0.008049154,5.533333333,230,0,0,0.042857143,0
 09/28  12:00:00,17.575,13.29820359,62.25,0.007769123,5.558333333,235.8333333,0.024747898,0,0.057577972,0
 09/28  13:00:00,17.4125,13.29871002,63.125,0.007793501,4.516666667,234.1666667,0,0,0.047761681,0
 09/28  14:00:00,16.875,13.45009259,68.75,0.008188485,3.808333333,235.8333333,0,0,0.042857143,0
 09/28  15:00:00,17.3,13.74479111,67.875,0.008339696,5.116666667,228.3333333,0,0,0.052747321,0
 09/28  16:00:00,17.1625,13.43404102,66,0.008044717,5.266666667,214.1666667,0,0,0.045874781,0
 09/28  17:00:00,16.3375,13.04024582,69.125,0.007972398,4.6,215.8333333,0,0,0.042857143,0
 09/28  18:00:00,15.5625,12.82182272,73.5,0.008071107,4.016666667,214.1666667,0,0,0.053646429,0
 09/28  19:00:00,14.8,12.67043836,78.75,0.008234694,4.183333333,210,0,0,0.047697229,0
 09/28  20:00:00,14.5,12.73693592,82.25,0.008443943,4.308333333,210,0,0,0.045554464,0
 09/28  21:00:00,14.625,12.87284221,82.375,0.008534903,4.683333333,210,0,0,0.053646429,0
 09/28  22:00:00,14.575,13.03567392,84.5,0.008721924,5.45,210,0.039719619,0,0.052115859,0
 09/28  23:00:00,14.8125,13.22493401,84.125,0.008841553,6.283333333,204.1666667,0,0,0.042857143,0
 09/28  24:00:00,15.125,13.34432848,82.375,0.008841341,6.991666667,205.8333333,0.213393988,0,0.088281055,0
 09/29  01:00:00,15.325,13.18173279,78.875,0.008593278,7.2,210,0.002890187,0,0.043325306,0
 09/29  02:00:00,15.3375,13.04570827,77.625,0.008447202,7.2,210,0.035927188,0,0.048680655,0
 09/29  03:00:00,15.3,13.11241192,78.625,0.00854302,6.908333333,210,0.048285008,0,0.05068768,0
 09/29  04:00:00,15.1125,13.53859148,84.625,0.009071918,6.991666667,215.8333333,0.168222872,0,0.073810922,0
 09/29  05:00:00,14.875,13.9860392,91.125,0.009652298,7.2,220,0.236923287,0,0.087412209,0
 09/29  06:00:00,14.9875,14.34287374,93.625,0.010000586,6.908333333,220,0.074329742,0,0.054958872,0
 09/29  07:00:00,15.5375,14.90839457,94,0.010402522,6.991666667,220,0.174095058,0,0.076378755,0
 09/29  08:00:00,15.9875,15.30707828,93.375,0.010654954,6.325,220,0.264444573,0,0.096010651,0
 09/29  09:00:00,16.1625,15.50421956,93.625,0.010802312,6.866666667,214.1666667,0.026916362,0,0.047178718,0
 09/29  10:00:00,16.3875,15.76008287,94,0.01100495,7.7,215.8333333,0.288726413,0,0.099903887,0
 09/29  11:00:00,16.5625,15.94025229,94,0.011136334,7.116666667,214.1666667,0.104126355,0,0.064265889,0
 09/29  12:00:00,16.6625,16.03852673,94,0.011208664,6.7,215.8333333,0.03972208,0,0.050996691,0
 09/29  13:00:00,16.7,16.14028708,94.625,0.01131661,6.7,214.1666667,0.182891074,0,0.082487,0
 09/29  14:00:00,16.7625,16.24117971,95,0.011415175,6.991666667,215.8333333,0.018269724,0,0.045773249,0
 09/29  15:00:00,16.8,16.22106729,94.375,0.011381108,7.2,220,0.043458857,0,0.052484967,0
 09/29  16:00:00,16.8625,16.17305189,93.375,0.011312329,7.2,214.1666667,0.161884867,0,0.077174884,0
 09/29  17:00:00,16.8375,16.17415572,93.625,0.011325465,7.491666667,215.8333333,0,0,0.042857143,0
 09/29  18:00:00,16.675,16.12334047,94.625,0.011332045,7.408333333,220,0.069899556,0,0.05941717,0
 09/29  19:00:00,16.5375,16.08771206,95.625,0.011349471,7.2,220,0.118391427,0,0.070274987,0
 09/29  20:00:00,16.625,16.14443102,95.375,0.01138448,6.908333333,220,0,0,0.042857143,0
 09/29  21:00:00,16.825,16.2371321,94.375,0.011409698,6.991666667,220,0.042009116,0,0.05854516,0
 09/29  22:00:00,16.8375,16.2180295,94,0.011376877,7.2,225.8333333,0.041242563,0,0.054042508,0
 09/29  23:00:00,16.675,16.06242404,94,0.011261018,5.683333333,230,0,0,0.042857143,0
 09/29  24:00:00,16.1625,15.33801908,91.5,0.010628742,4.6,253.3333333,0.044572561,0,0.057219203,0
 09/30  01:00:00,15.0875,14.20354866,90.625,0.009796557,4.016666667,258.3333333,0.041235978,0,0.052113738,0
 09/30  02:00:00,13.725,12.97961245,91.625,0.009062924,3.016666667,232.5,0,0,0.042857143,0
 09/30  03:00:00,13.1375,12.61340318,94.5,0.008952692,2.891666667,220,0.01524722,0,0.045397307,0
 09/30  04:00:00,12.85,12.38991447,94.75,0.008838882,2.808333333,220,0.050505146,0,0.051301554,0
 09/30  05:00:00,11.825,11.39821653,94.625,0.008257375,2.308333333,214.1666667,0.308497527,0,0.103935434,0
 09/30  06:00:00,11.9875,11.44063673,94.375,0.008273982,2.391666667,210,0.080932209,0,0.056549349,0
 09/30  07:00:00,12.7125,12.08584352,93.375,0.008603817,1.958333333,221.6666667,0.135369766,0,0.069101227,0
 09/30  08:00:00,13.4625,12.70975185,92.375,0.008935105,1.5,212.5,0.250526319,0,0.095255896,0
 09/30  09:00:00,14.3,13.31922147,90.125,0.009219277,1.85,211.6666667,0.085192532,0,0.061887103,0
 09/30  10:00:00,14.725,13.09717758,83.375,0.008801584,2.391666667,243.3333333,0.179648465,0,0.077572437,0
 09/30  11:00:00,15.05,12.88594587,78.75,0.008456591,1.958333333,230.8333333,0.122719512,0,0.07263562,0
 09/30  12:00:00,15.1375,12.52484405,74.25,0.008046411,1.85,227.5,0,0,0.042857143,0
 09/30  13:00:00,14.9125,12.30696089,74.5,0.007919257,2.391666667,280.8333333,0.199536545,0,0.082575806,0
 09/30  14:00:00,13.925,12.31852695,83.5,0.008323037,1.666666667,263.3333333,0.201851376,0,0.082376973,0
 09/30  15:00:00,12.7125,11.47522306,86.125,0.007994432,1.641666667,294.1666667,0.025841596,0,0.047200249,0
 09/30  16:00:00,11.6125,10.57045905,88.125,0.007578113,1.75,316.6666667,0.273601967,0,0.096592403,0
 09/30  17:00:00,11.2625,10.47842281,91.25,0.007658211,1.208333333,305.8333333,0.207332148,0,0.083206004,0
 09/30  18:00:00,11.175,10.63475464,93.875,0.007838034,0.416666667,279.1666667,0.049047316,0,0.051237182,0
 09/30  19:00:00,11.0375,10.65699446,95.625,0.007917671,0.583333333,290,0.361745358,0,0.115566294,0
 09/30  20:00:00,10.875,10.53701437,96,0.007868377,0.416666667,250,0.177906398,0,0.078598702,0
 09/30  21:00:00,10.675,10.33931518,96,0.007762993,0.583333333,284.1666667,0.042786897,0,0.052019664,0
 09/30  22:00:00,10.2875,9.968707592,96,0.007564618,1.291666667,230,0.320860407,0,0.109093831,0
 09/30  23:00:00,9.6,9.301686596,96,0.007215154,1.208333333,218.3333333,0.346606962,0,0.074050722,0
 09/30  24:00:00,8.55,8.280470115,96,0.006711412,1,198.3333333,0.360621816,0,0.075948541,0
 10/01  01:00:00,7.225,6.979165712,96,0.006114842,0.416666667,229.1666667,0.64120368,0,0.142940105,0
 10/01  02:00:00,5.8875,5.695004955,96.625,0.005587212,0,0,0.620185529,0,0.135508907,0
 10/01  03:00:00,4.9,4.72581441,97,0.005215382,0,0,0.950309378,0,0.164042011,0
 10/01  04:00:00,4.35,4.163999294,97,0.005003572,0.583333333,354.1666667,1.216517269,0,0.196262569,0
 10/01  05:00:00,4.2625,4.056608292,97,0.004963198,1,25,1.281681389,0,0.206578019,0
 10/01  06:00:00,4.425,4.173960808,96.375,0.004988595,1,61.66666667,1.876128534,0,0.303354432,0
 10/01  07:00:00,3.4375,3.285128795,96.625,0.00468771,1,75.83333333,1.383872554,0,0.228916362,0
 10/01  08:00:00,5.9875,5.257813847,92.625,0.005299989,1.641666667,80,0.734921182,0,0.145495904,0
 10/01  09:00:00,9.3375,7.876137015,83.125,0.006030309,3.266666667,74.16666667,0.469607291,0,0.114658072,0
 10/01  10:00:00,11.5125,9.31776638,76.5,0.006409776,4.1,70,0.071316984,0,0.064858946,0
 10/01  11:00:00,13.4875,10.51296097,70,0.006701277,3.808333333,70,0,0.00646271,0.044452713,0
 10/01  12:00:00,14.7625,11.15900882,65.125,0.006778334,3.6,70,0,0.016221652,0.054951506,0
 10/01  13:00:00,15.475,11.46404007,62.125,0.006775533,4.183333333,64.16666667,0,0.046649524,0.061420105,0
 10/01  14:00:00,16.0125,11.45256948,57.875,0.00654217,4.6,65.83333333,0,0.277018504,0.110989433,0
 10/01  15:00:00,16.2625,11.22383132,54.125,0.006216636,4.308333333,81.66666667,0,0.199326671,0.099089886,0
 10/01  16:00:00,16.3,11.17788094,53.625,0.006158721,3.808333333,101.6666667,0,0.24175634,0.107612718,0
 10/01  17:00:00,15.175,11.07273611,60.875,0.006488157,3.6,98.33333333,0,0.236967827,0.101302622,0
 10/01  18:00:00,13.6875,10.80579445,70.625,0.006847238,2.375,84.16666667,0,0.027547584,0.058633493,0
 10/01  19:00:00,12.1375,10.28828848,79.625,0.006985984,2.433333333,68.33333333,0,0,0.048923087,0
 10/01  20:00:00,10.8125,9.575662126,85.5,0.006881531,3.1,65.83333333,0,0,0.04375625,0
 10/01  21:00:00,10.15,9.161028203,88.25,0.006788756,3.1,75.83333333,0,0,0.053646429,0
 10/01  22:00:00,10.0625,9.128336509,89,0.00680374,2.166666667,80,0.051727346,0,0.056583963,0
 10/01  23:00:00,9.35,8.684953605,91.5,0.006678515,1.85,74.16666667,0.2,0,0.042857143,0
 10/01  24:00:00,8.4625,8.027961879,94.25,0.006474045,1.75,70,0.473691991,0,0.106593793,0
 10/02  01:00:00,8.2,7.899371214,96.25,0.006485787,1.5,70,0.456636766,0,0.100169155,0
 10/02  02:00:00,8.825,8.401642769,95.125,0.006687997,2.141666667,64.16666667,0.400885003,0,0.084099353,0
 10/02  03:00:00,9.6375,9.063309727,93.375,0.006937584,1.958333333,65.83333333,0.419508125,0,0.087364973,0
 10/02  04:00:00,10.2125,9.650029511,93.625,0.007230783,2.433333333,70,0.299321334,0,0.089924367,0
 10/02  05:00:00,10.7125,10.07528126,92.75,0.007417862,2.808333333,70,0.530136838,0,0.142989751,0
 10/02  06:00:00,11.0875,10.37749479,92,0.007542913,2.891666667,70,0.277869821,0,0.091529203,0
 10/02  07:00:00,11.075,10.38563476,92,0.007547079,2.516666667,81.66666667,0.258692221,0,0.088916344,0
 10/02  08:00:00,11.5,10.65532658,90.75,0.007639955,2.1,84.16666667,0.311005505,0,0.106651494,0
 10/02  09:00:00,12.8,11.42167288,85.625,0.007852471,3.266666667,74.16666667,0.063219527,0,0.062322289,0
 10/02  10:00:00,14.3375,12.37089208,80.5,0.008157773,4.683333333,70,0,0,0.042857143,0
 10/02  11:00:00,15.15,13.06690261,79.625,0.008512402,4.225,70,0,0,0.053646429,0
 10/02  12:00:00,17.05,14.27065081,75,0.009043284,4.183333333,70,0,0.059651247,0.062521127,0
 10/02  13:00:00,18.6625,15.01294773,68.25,0.009150687,4.6,75.83333333,0,0.288929475,0.112157303,0
 10/02  14:00:00,19.3125,15.2253972,65.375,0.009117625,4.308333333,85.83333333,0,0.121573593,0.082801052,0
 10/02  15:00:00,18.875,15.12993067,67.5,0.009170877,3.808333333,84.16666667,0,0.404319991,0.141247456,0
 10/02  16:00:00,17.9375,14.69791305,70.875,0.009083284,3.6,97.5,0,0.372408652,0.132288803,0
 10/02  17:00:00,17.1,14.01327141,71.375,0.008691034,3.6,115.8333333,0,0.003516445,0.054490666,0
 10/02  18:00:00,16.2375,13.38209445,72.875,0.008372353,3.016666667,96.66666667,0,0.113673023,0.071705071,0
 10/02  19:00:00,15.525,13.10861272,76.5,0.00838316,2.6,80,0,0.0720167,0.065515208,0
 10/02  20:00:00,15.05,13.02177917,79.875,0.008487585,2.308333333,80,0,0,0.05173087,0
 10/02  21:00:00,14.9625,13.11112377,81.625,0.008626218,2.683333333,80,0,0.063146755,0.05795508,0
 10/02  22:00:00,14.6875,13.21482885,85.125,0.008835425,2.808333333,91.66666667,0,0.012160506,0.053848724,0
 10/02  23:00:00,14.75,13.33272553,85.75,0.008943924,2.6,100,0,0,0.047703758,0
 10/02  24:00:00,14.4,13.19481864,87.5,0.008924611,2.6,76.66666667,0,0,0.042857143,0
 10/03  01:00:00,14.0375,12.92558561,88.375,0.008808218,2.308333333,60,0,0,0.042857143,0
 10/03  02:00:00,14,12.84442444,88,0.008742049,2.1,65.83333333,0.153360377,0,0.077090218,0
 10/03  03:00:00,13.875,12.67478796,87.375,0.008617007,2.391666667,70,0,0,0.042857143,0
 10/03  04:00:00,13.4875,12.16013691,85.75,0.00825291,2.308333333,75.83333333,0.00410003,0,0.043538578,0
 10/03  05:00:00,12.925,11.65678472,86.25,0.007983932,2.1,74.16666667,0.050038241,0,0.051213834,0
 10/03  06:00:00,12.3875,11.27037872,87.625,0.007830244,1.75,70,0.260182995,0,0.093827815,0
 10/03  07:00:00,12.325,11.00276287,85.5,0.007609809,1.85,70,0.226024863,0,0.087361384,0
 10/03  08:00:00,12.4,10.98092724,84.625,0.00755452,2.975,70,0.054263329,0,0.053779084,0
 10/03  09:00:00,12.775,11.07411619,81.875,0.007499931,4.183333333,70,0.352901859,0,0.112761661,0
 10/03  10:00:00,14.0625,11.55935112,75,0.007464973,4.308333333,75.83333333,0.060386568,0,0.060725644,0
 10/03  11:00:00,15.6375,12.14157253,67,0.007391369,5.033333333,74.16666667,0,0.017526171,0.047099777,0
 10/03  12:00:00,17.075,12.40762659,58.375,0.007064757,5.35,75.83333333,0,0,0.053646429,0
 10/03  13:00:00,17.5375,12.61585317,56.875,0.007064421,4.516666667,91.66666667,0,0.033307649,0.054521354,0
 10/03  14:00:00,17.3125,12.5847648,58,0.007125707,3.808333333,88.33333333,0,0.08935627,0.064614245,0
 10/03  15:00:00,17.2625,12.45486566,57.375,0.00702715,3.891666667,74.16666667,0,0,0.053646429,0
 10/03  16:00:00,16.55,12.46078626,62.625,0.007312715,4.683333333,70,0,0.051684191,0.05717009,0
 10/03  17:00:00,15.4125,12.3388984,70.375,0.007663415,5.1,70,0,0.04242696,0.053194515,0
 10/03  18:00:00,14.1875,11.78906659,75.5,0.007622004,5.1,70,0,0,0.053646429,0
 10/03  19:00:00,13.1375,11.20216922,79.5,0.007490045,4.516666667,70,0,0,0.047836631,0
 10/03  20:00:00,12.7375,11.1277544,82.875,0.00759621,4.391666667,70,0,0,0.044655357,0
 10/03  21:00:00,12.6375,11.31913032,85.875,0.007822967,3.725,70,0.041775648,0,0.060650797,0
 10/03  22:00:00,12.5375,11.39619909,87.625,0.007944162,3.683333333,75.83333333,0.059687108,0,0.056149348,0
 10/03  23:00:00,12.3125,11.49626842,91.125,0.008139977,2.933333333,80,0,0,0.042857143,0
 10/03  24:00:00,12.1375,11.61548019,94.25,0.008336372,1.458333333,97.5,0.2446485,0,0.094782718,0
 10/04  01:00:00,12.2875,11.82271987,95,0.008486518,1.641666667,86.66666667,0.041241354,0,0.049803371,0
 10/04  02:00:00,12.2125,11.87916363,96.25,0.008568298,2.975,52.5,0.116378119,0,0.06247262,0
 10/04  03:00:00,12.0375,11.77296524,97,0.008547171,3.308333333,57.5,0.157374499,0,0.069441492,0
 10/04  04:00:00,12.125,11.8472754,97,0.008593759,2.808333333,58.33333333,0.302037931,0,0.099207979,0
 10/04  05:00:00,12.2,11.92989254,97,0.008641656,2.308333333,61.66666667,0.239456745,0,0.086783255,0
 10/04  06:00:00,12.45,12.16122012,97,0.008777426,1.458333333,70,0.126117254,0,0.064054462,0
 10/04  07:00:00,12.7875,12.49994974,97,0.008979239,1.641666667,46.66666667,0.270582424,0,0.094405003,0
 10/04  08:00:00,13.3375,13.0287029,97,0.009303333,1.75,47.5,0.346930304,0,0.111310751,0
 10/04  09:00:00,13.975,13.60893458,96.375,0.009646572,1.5,71.66666667,0.113482092,0,0.063221558,0
 10/04  10:00:00,14.8875,14.33495977,94.75,0.010058665,1.208333333,103.3333333,0.240334133,0,0.090108861,0
 10/04  11:00:00,16.55,15.35562251,89,0.010518427,2.516666667,155,0.102143016,0,0.069736773,0
 10/04  12:00:00,17.8,15.59049055,79.75,0.010250179,3.6,197.5,0,0.003709735,0.04373486,0
 10/04  13:00:00,18.1,15.49199162,76.625,0.010004068,3.016666667,221.6666667,0,0.04983685,0.061827363,0
 10/04  14:00:00,18.725,15.30489374,70.125,0.009550899,2.308333333,200.8333333,0,0.254029905,0.108128844,0
 10/04  15:00:00,18.975,14.93864521,65.375,0.009022981,2.1,174.1666667,0,0.338285218,0.123428667,0
 10/04  16:00:00,18.0875,14.84285706,71.25,0.00926922,2.683333333,158.3333333,0,0.061871534,0.065720184,0
 10/04  17:00:00,17.1625,14.79855854,78.125,0.009613483,2.516666667,138.3333333,0,0.030578889,0.054845524,0
 10/04  18:00:00,15.9625,14.49752611,85.625,0.00975943,2.391666667,135.8333333,0,0.077274939,0.061267343,0
 10/04  19:00:00,15.275,14.12022391,88.375,0.009651487,1.958333333,116.6666667,0,0,0.053646429,0
 10/04  20:00:00,14.7625,13.77882169,89.875,0.009494255,1.85,82.5,0,0.002605748,0.048370156,0
 10/04  21:00:00,13.9375,13.39149926,94.125,0.009425721,1.458333333,87.5,0,0.022027667,0.049876301,0
 10/04  22:00:00,13.2875,12.9345859,96,0.009224261,1.641666667,82.5,0,0,0.053646429,0
 10/04  23:00:00,13.225,13.06195242,98.5,0.009394746,1.75,70,0,0,0.044124817,0
 10/04  24:00:00,13.4875,13.4749925,100,0.009726781,1.5,58.33333333,0,0,0.042857143,0
 10/05  01:00:00,13.5375,13.54166253,100,0.009773774,1.85,61.66666667,0.099223662,0,0.066494496,0
 10/05  02:00:00,13.375,13.38332639,100,0.009671902,1.166666667,81.66666667,0.062452836,0,0.055514459,0
 10/05  03:00:00,13.175,13.18332604,100,0.009550155,0.791666667,84.16666667,0.008662488,0,0.044299932,0
 10/05  04:00:00,13.1,13.09999371,100,0.009507074,1.641666667,74.16666667,0.063317782,0,0.053407593,0
 10/05  05:00:00,12.9125,12.92499417,100,0.009406877,1.458333333,110.8333333,0.087148238,0,0.057412448,0
 10/05  06:00:00,13.675,13.45086411,98.125,0.009677943,1.291666667,122.5,0.319011519,0,0.106199815,0
 10/05  07:00:00,14.325,14.0276452,97,0.010009506,1.208333333,150.8333333,0.025773017,0,0.047087505,0
 10/05  08:00:00,15.275,14.56711875,93.25,0.010231138,1.641666667,174.1666667,0.096521748,0,0.066608686,0
 10/05  09:00:00,15.8,14.82441564,90.375,0.010273502,2.1,158.3333333,0.106286505,0,0.070783874,0
 10/05  10:00:00,16.9875,15.41190993,85.625,0.010477068,2.975,155.8333333,0.032694442,0,0.048964441,0
 10/05  11:00:00,17.7,15.8475479,83,0.010653276,3.891666667,171.6666667,0.043931831,0,0.05879024,0
 10/05  12:00:00,18.2,15.88424976,79.25,0.010520377,3.808333333,174.1666667,0.046152977,0,0.056765027,0
 10/05  13:00:00,18.875,16.1587391,76.375,0.010566828,3.6,175.8333333,0,0,0.042857143,0
 10/05  14:00:00,18.6,16.32056057,79.75,0.010854046,3.6,174.1666667,0.023272037,0,0.055496201,0
 10/05  15:00:00,18.1125,16.20036415,82.625,0.010935834,3.016666667,170,0.043223842,0,0.053105362,0
 10/05  16:00:00,17.875,16.01811702,83,0.010834457,2.6,170,0,0,0.042857143,0
 10/05  17:00:00,17.3,15.88253009,86.75,0.010909885,2.6,170,0.064148349,0,0.062932699,0
 10/05  18:00:00,16.4375,15.4511007,90.25,0.010775811,1.958333333,199.1666667,0,0,0.045894389,0
 10/05  19:00:00,15.725,15.01365694,92.875,0.010583756,1.208333333,225.8333333,0,0,0.046453571,0
 10/05  20:00:00,15.3125,14.66569003,93.375,0.010376712,1.933333333,189.1666667,0.04534989,0,0.061009623,0
 10/05  21:00:00,15.2,14.55972447,93.625,0.010315083,2.308333333,171.6666667,0,0,0.044097185,0
 10/05  22:00:00,14.95,14.48864351,95.25,0.010339525,1.458333333,191.6666667,0.025398058,0,0.052395217,0
 10/05  23:00:00,15.1125,14.57840115,94.75,0.010391827,1.641666667,200,0.032930197,0,0.054913712,0
 10/05  24:00:00,14.55,14.01179026,94,0.009980796,2.391666667,211.6666667,0,0,0.042857143,0
 10/06  01:00:00,13.5375,12.89258774,92.75,0.009215741,2.308333333,202.5,0.011409219,0,0.0447558,0
 10/06  02:00:00,12.7625,12.21069168,93.875,0.008834672,2.1,195.8333333,0.277670923,0,0.098095833,0
 10/06  03:00:00,12.625,12.2100222,95.625,0.008906219,2.1,205.8333333,0.099283183,0,0.059502784,0
 10/06  04:00:00,12.45,12.10032135,96,0.008856746,2.391666667,210,0.137209458,0,0.065910932,0
 10/06  05:00:00,11.925,11.58959591,96,0.008556758,2.6,210,0.178375394,0,0.073029837,0
 10/06  06:00:00,11.3875,11.00225343,95.375,0.008201062,2.308333333,210,0.376469978,0,0.114211639,0
 10/06  07:00:00,11.575,11.10456513,95,0.008242655,2.1,204.1666667,0.287243235,0,0.096872873,0
 10/06  08:00:00,12.8,12.10591103,93.125,0.008754378,2.683333333,217.5,0.201414469,0,0.080085854,0
 10/06  09:00:00,13.3375,12.47164168,90.75,0.008874338,3.683333333,224.1666667,0.375999301,0,0.116104746,0
 10/06  10:00:00,13.8,12.74657149,89.375,0.008977634,3.808333333,214.1666667,0.17741183,0,0.077495101,0
 10/06  11:00:00,14.725,13.11393925,84,0.008983444,4.183333333,215.8333333,0,0,0.046453571,0
 10/06  12:00:00,13.0375,11.85834938,86.625,0.008321816,5.533333333,243.3333333,0.216465727,0,0.089714357,0
 10/06  13:00:00,12.1125,11.39436222,92.5,0.008296203,5.266666667,248.3333333,0.024801481,0,0.047982188,0
 10/06  14:00:00,11.2375,10.36043773,89,0.007622231,4.6,245.8333333,0,0,0.045554464,0
 10/06  15:00:00,11.725,10.053155,82.25,0.00718012,4.308333333,244.1666667,0.034707295,0,0.058556761,0
 10/06  16:00:00,12.4,9.9555592,73.75,0.006772353,4.391666667,245.8333333,0,0,0.042857143,0
 10/06  17:00:00,11.4625,8.696822835,69.375,0.005972235,4.308333333,250,0,0,0.045554464,0
 10/06  18:00:00,9.9,7.724318278,74.625,0.005743913,4.683333333,250,0.359688197,0,0.102603522,0
 10/06  19:00:00,8.05,6.783694015,83.625,0.005684822,3.933333333,244.1666667,0.334517899,0,0.073111761,0
 10/06  20:00:00,7.3,6.293922194,87,0.00560916,3.391666667,240,0.457581586,0,0.102364465,0
 10/06  21:00:00,6.8625,6.08072215,89.5,0.005594295,3.308333333,240,0.650040314,0,0.148784732,0
 10/06  22:00:00,6.7875,5.827557672,87.25,0.005428839,2.808333333,222.5,0.415274053,0,0.089782995,0
 10/06  23:00:00,6.775,5.688731202,85.625,0.005310207,2.891666667,215.8333333,0.512181035,0,0.110772927,0
 10/06  24:00:00,6.575,5.618158004,87.25,0.005334677,3.1,220,0.837272121,0,0.188761058,0
